CommandName,CenterName,Date,Cause,Location,Overview,total.Humi,total.temp,total.wind,total.rain,total.dew,total.snow
산청소방서,산악구조대,2018072819,탈진탈수,국·도·군립공원(능선),○19:26 119종합상황실로부터 출동지령 접수/n ○19:28 산악장비 휴대하여 구조대원 2명 현장 출동함/n ○19:50 구조대원 순두류도착 및 등반시작함/n ○20:20 환자 접촉 /n ○21:00 요구조자 및 구조대원 이상없이 하산 완료함 /n ○21:10 요구조자 자차 이용으로 인해 주차장까지 이송함  /n ○21:30 산악구조대 인원장비 이상없이 귀소함 /n,82.5,26.2,1.4,0,24,0
산청소방서,산악구조대,2015052310,실족추락,산기타,"10:20 상황실로부터 출동지령 접수 및 출동/n 10:21 국립공원 직원에게 유선연락하여 상황파악한 바 요구조자 응급에 준하는 상황으로 신속한 이송이 필요할 것으로 판단, 구조대원 현장도착까지 국립공원직원에게 요구조자를 로타리대피소로 이동시키도록 협조요청./n10:40 구조대원 환경교육원 도착, 등반시작      /n11:15 국립공원직원에게 요구조자 로타피대피소까지 안전구조하였다는 통보 받음./n11:30 헬기 로타리대피소 도착하여 환자 이송, 구조대원 하산시작/n 12:15 귀소완료",57,21,1,0,10.1,0
함양소방서,함양119안전센터,2014051113,개인질환,정상,#NAME?,45.5,19.45,2.65,0,10,0
하동소방서,옥종119지역대(구),2014022219,일반조난,정상,"- 17시경 정상부근에서 휴대폰을 분실하여 찾던 중 해가 저물어 길을 잃었다고 함./n- 헬기장인근에서 신고자 접수하여 확인 한 바 장시간 등산으로 인한 탈진증세를 보였으며, 특이한 외상은 발견되지 않아 안전조치 후 도보로 구급차량까지 이동, 구급차로 요구조자 차량까지 이송완료 함",50.5,2.8,2.3,0,-3.7,0
산청소방서,산악구조대,2018061618,탈진탈수,국·도·군립공원(능선),2018. 06. 16. 18:16경에 요구조자가 금일 천왕봉 등반 후 장터목대피소에서 중산리 방향으로 하산하던 중 04-03지점 인근에서 양측 무릎통증 및 탈진으로 하산이 불가하여 119에 신고한 사항임/n18:16 119합상황실로부터 출동지령 접수/n18:38 구조대원 등산로 입구도착 및 등반시작/n19:20 04-03지점 인근에서 요구조자 조우 및 응급처치 실시 /n19:25 요구조자 부축하여 하산실시/n21:19 구조대원 및 요구조자 하산완료,36,18.45,1.65,0,11.95,0
고성소방서,구조대,2018051214,일반조난,기타 산(능선),- 8시경 3명이 녹차잎을 따러 연동마을 뒷산에 올라감/n- 11시경 산중에서 점심을 먹고 흩어져 작업하다 신고자가 먼저하산/n- 일행두명이 하산하지 않아 김원균는 핸드폰이 있어 연락해보니 길을 잃어 헤메고 있고  신고자의 언니는 핸드폰이 없고 찾을길이 없어 119신고/n- 신고자와 수색중 김원균은 자력으로 마을로 내려왔다고 전화연락 왔으며/n- 1차수색 후 유관기관 동원하여 재수색준비중에 신고자의 자택에 자력으로 하산함을 확인하고 현장 철수함,83,16.7,2.3,0.75,15.4,0
통영소방서,소방정대,2016072217,일반조난,산기타,"가족 4명이 사량도 옥녀봉 등산로를 따라 산행 중 3명이 등산로에서 이탈하여 조난된 상황으로, 구조대원들이 현장출동하여 안전하게 구조완료함. 환자 발생치 않아 산행 중 주의사항 안전교육 후 귀소함./n",65.5,24.8,1.8,0,20.75,0
하동소방서,구조대,2014041111,일반조난,능선,고로쇠 수액 채치중 굴러온 바위가 요구조자 어깨를 충격하여 어깨가 탈골된 상황으로 출동하여 요구조자 안전구조 및 응급처치하고 구조헬기에 인계 후 인원 장비 이상없이 귀서함.,57,11.75,0.75,0,5.45,0
양산소방서,구조대,2016051511,개인질환,능선,"- 구조대 기동순찰 중 출동에 임함./n- 양산시 소재 오봉산 2봉 등산로 8부능선에서 심장이 쪼이는 증상으로 고통을 호소하는 요구조자 1명을 지나가는  등산객이 발견하여 신고 된 상황으로 물금센터 직원 5명이 선착대로 입산을 시작하여 환자와 만나 응급처치를 실시하고, 본부 항공대  헬기를 요청한 상태에서 헬기 이,착륙이 가능한 오봉산 정상 팔각정 있는 곳까지 구조대와 물금센터 직원들이 함께 요구조자를 이동하여 도착한 헬기로 양산부산대학병원 이송한 상황임.",66.5,20.7,2.4,0,14.35,0
거창소방서,구조대,2014081617,개인질환,능선,"- 금원산 2코스등산중  2-3지점 부근에서 다리에 쥐가 나서 움직일수 없어 119로 신고함/n- 구조대4, 위천5이 출동하여 사고지점에서 만나 응급처치후 요구조자를 부축하여 하산함./n- 위천구급대가 요구조자 이송함. 인원 및 장비 이상없이 귀대함",68,24.05,0.65,0,20.75,0
함양소방서,산악구조대,2015052413,일반조난,산기타,금일 새벽 가족과 노고단에서 천왕봉방향으로 등산도중 벽소령 대피소 인근에서 왼쪽 발목을 삐끗하여 더 이상 산행이 불가하다 판단하고 임도에서 119구조 요청함./n센터까지 이동 후 보호자가 방문하여 직접 숙소로 대려감/n,37,24.55,1.95,0,8,0
산청소방서,산악구조대,2013072018,실족추락,능선,금일 성삼재에서 이광호 외2명은 천왕봉을 등반 후 세석대피소에서 거림매표소 방향으로 하산 중 넘어져 발목부상 및 탈진환자 발생으로 119에 신고한 사항임./n,62,26.85,2.05,0,21.4,0
함양소방서,산악구조대,2013033019,산악기타,계곡,금일 천왕봉 완주를 목표로 등산을 하다가 무릎에 무리가 가는걸 느끼고 다시 하산하는 도중 에 무릎부위에 힘이 풀려 구조요청하여 구조출동에 임함.,37,9.05,0.95,0,-4.4,0
합천소방서,합천119안전센터,2015051510,개인질환,산기타,길상암 등산 중 갑작스런 호흡곤란 증세로 인해 심장은 뛰고 있으나 호흡이 없는 상태. 환자 CPR 실시하면서 야로구급에게 인계 후 지역대 귀소함.,71,23.1,1.55,0,16.9,0
거창소방서,구조대,2018111105,일반조난,국·도·군립공원(능선),#NAME?,87,4.25,0.8,0,5.7,0
거창소방서,위천119안전센터,2016012316,산악기타,능선,- 덕유산 횡경재 산악 구조출동이 임함/n- 장시간 등산에 따른 피로로 인하여 /n   환자 양쪽 무릎 통증호소/n- 구조 후 산악회 일행에 인계함/n- 환자인적사항 : 김혜선 여 49세 010 6620 9265,31,-5.5,2.25,0,-17.65,0
거창소방서,구조대,2018010713,일반조난,기타 산(능선),#NAME?,45,4.3,0.45,0,-7.2,0
김해소방서(구),대동119지역대(구),2014092015,개인질환,능선,"도토리를 줍던 60대 남성이 쓰러져 호흡, 맥박이 없는 상태로 있다는 연락을 받고 구조대와 수색중 울산항공구조대에서 요구조자를 먼저 발견하여 구조중에 있는 것을 구조대와 현장에 도착하여 헬기로 이동조치활동함./n  요구조자 양산부산대학 병원 헬기로 이송함.",43,21.9,2.4,0,11.4,0
밀양소방서,구조대,2015090616,산악기타,능선,- 등산객 2명이 석골사에서 구만산장 등산코스로 등산 중 표지목 하-6지점에서 체력소진 및 다리통증으로 등산을 계속할 수 없어 산악회 회원 3명과 함께 구조를 요청한 사항임/n- 구조대 표지목 하-6 지점에 도착하여 요구조자 상태확인 후 요구조자 5명과 함께 인곡저수지 등산로로 하산함/n- 인곡마을회관에 대기 중인 산악회 차량으로 안내 후 관계자에게 인계 후 귀서함,70,18.65,2.1,0.5,16.5,0
양산소방서,구조대,2016092416,실족추락,정상,- 등산객 2명이 양산시 원동면 대리 성불사에서 산행을 시작하여 향로산 지맥 527 정상부근에 도착해 시작점으로 재차 하산 중 넘어짐으로 인해 부상을 입어 119로 신고한 상황으로 해가 지는 시점으로 요구조자에게 안전한 위치에서 기다릴 것을 안내 후 원동면 대리 성불사 입구에서 출동 분대 등반 시작하여 요구조자 위치 확인 및 527고지 정상부근에서 요구조자와 접촉./n- 구조대 현장에서 환자 응급처치 후 동반자와 안전하게 하산하여 귀가조치함.,51.5,22.45,1.7,0,15.05,0
창녕소방서,구조대,2017110515,일반조난,국·도·군립공원(정상),등산객이 길을 잃어 하산하지 못하고 있다는 출동지령 접수받고 현장으로 출동 중 신고자가 등산로를 찾아 안전하게 하산하고 있음을 유선으로 확인하고 출동 중 귀소 함.,30.5,15.05,1.6,0,-1.35,0
하동소방서,구조대,2013051807,산악기타,산기타,등산객이 발목에 충격을 입어 거동이 불가하다는 출동지령 접수 후 신속히 출동하여 통증 감소 스프레이 분사 및 부목고정 등 응급처치하고 요구조자 구조낭으로 업어서 안전하산함. 인원 장비 이상없이 귀서함.,77,11.9,0.55,0,8.9,0
통영소방서,구조대,2013041316,실족추락,정상,"미륵산 등산객 중 1명이 정상에서 과음된 상태에서 실종되어 구조 요청한 상황으로, 구조,구급대원들이 정상부근을 수색 중 비탈길에 추락한 요구조자를 발견, 안면부 출혈등으로 인해 지혈등 응급처치 후 산악용 분리형 들것에 옮겨 케이블카로 하부역사까지 이동하여, 구조대 구급차로 통영서울병원 이송조치함",26.5,14.6,3,0,-3.7,0
통영소방서,구조대,2015070909,실족추락,정상,미륵산 등산중 정상 철계단 부근에서 미끄러져 허리를 다쳐 움직이지 못하는 상황으로 현장도착하여 정대분대와 응급처치 후 들것을이용해 요구조자를 케이블카 하부역으로 이동하여 병원으로 이송시키고 귀서함.,87,20.15,1.4,0,20,0
통영소방서,구조대,2015042219,일반조난,산기타,미륵산에서 야간산행중 길을 잃은 상황으로 현장 출동 중 환자발생 상황이 아니라서 정대분대 자체 처리가능하다는 지령 접수 후 귀서함.,46,15.55,1.9,0,5.2,0
남해소방서,삼동119안전센터,2013112409,일반조난,산기타,#NAME?,66,5.95,1.1,0,1.1,0
양산소방서,평산119안전센터,2015042515,개인질환,산기타,벌목작업 중 다리 마비증상으로 구조출동 요청한 상황으로 평산구급대원 산에 오르던 중 내려오는 환자 부축하여 구급차로 이동 조치 후 부산 침례병원으로 이송함.,23.5,22.3,2.65,0,-0.85,0
통영소방서,소방정대,2014041309,실족추락,정상,"- 사량도 지리산 정상에서 7미터 아래 추락 다리골절 신고접 수 후 출동. 돈지선착장 도착하여 산행실시. 현장에서 환자 고정 등 응급처치 후 하산, 돈지에서 산악회원환자 1명, 산악회원 동행자9명 승선 후 출항./n /n 삼천포 신항 도착하여 사천 동금119구급대 인계 후 귀소",80,9.8,1.3,0.5,7.8,0
사천소방서,동금119안전센터,2013062608,산악기타,기타,사천 33호 구조출동함. /n/n - 인  원 : 소방장 하순영 외 2명/n - 장  소 : 실안동 산 175-6 각산 약수터/n - 내  용 : 머리부상,78.5,19.1,2.15,0,17.5,0
거창소방서,가조119안전센터,2017042309,실족추락,기타 산(능선),#NAME?,64.5,13.7,1.8,0,7.2,0
밀양소방서,산동119지역대(구),2014060618,일반조난,계곡,산동119구급대가  19:24분경 현장도착시 요구조자 박정석가 산내면 원서리 석골사 뒤 팔풍재까지 등반하고 하산하던중 실족하여 우측 늑골이 타박상을 당한 상태에서 심한 고통을 호소하고 있었으며 경남 소방헬기가 현장도착하였으나 깊은 계곡과 우거진 숲으로 인해 구조작업이 여의치 않아 소방헬기는 귀대시키고 후착대 구조대원과 산악용 들것으로 요구조자를 석골사 까지 안전하게 하산시킨 후 밀양병원으로 이송조치함.,63,21,1.7,0,15.2,0
밀양소방서,산동119지역대(구),2014010214,실족추락,계곡,산동구급대 현장도착한 바 요구조자 김성수가 방안에 누워있는 상태에서 격심한 허리통증을 호소하고 있었음./n 요구조자 김성수가 뒷산에서 땔감을 구하기 위해 쓰러진 나무밑에서 작업을 하다 나무가 아래로 무너지면서 요구조자의 허리부분을 강타하였다고 함./n 이 여파로 요구조자 김성수가 앞으로 넘어지면서 안면부찰과상과 타박상을 입어 부종이 발생하였고 허리와 두부에도 타박상을 당한 사고임./n 2차 구조대원 지원요청을 하여 요구조자를 안전하게 구조하여 밀양병원으로 이송조치 함.,24.5,7.05,2.05,0,-9.55,0
밀양소방서,산동119지역대(구),2016070714,산악기타,산기타,"산동분대 현장도착한 바 요구조자 김성숙가 일행들과 함께 산행 후 하산하던 중 발을 헛디뎌 좌측하지에 염좌상을 당한사고이며,/n 응급처치후 산악용 들것으로 안전하게 하산하여 귀가 조치함. /n",67.5,27.85,2.65,0,21.3,0
함양소방서,산악구조대,2018102715,산악기타,국·도·군립공원(능선),"- 산악구조 지령 접수 함./n- 요구조자가 일행 1명과 장터목대피소까지 등반 후 백무동 방향으로 약 1.5km 하산 중 무릎관절통증을 호소하여 자력으로 걷질 못하여 119구조 요청한 상황./n- 산악 선발대 현장도착하여 응급처치 후 부축하여 하산시작./n- 하산중 등반중이던 산악 후발대와 조우하여 업기용벨트 이용해 하산함./n- 하산완료 후 요구조자 1명 및 지인 1명 자체적으로 병원진료 희망하여 백무동 주차장으로 이송 후 산악 전 분대 인원, 장비 이상없이 귀소함.",56.5,11.25,2.25,0,4.2,0
함양소방서,산악구조대,2018091813,실족추락,국·도·군립공원(능선),"- 산악구조 지령 접수 후 산악구조대 현장 출동 중 신고자와 연락해 본바 요구조자 1명 장터목 대피소에서 천왕봉 방면으로 향하던중 넘어지면서 팔부상으로 인해 거동불가 상태로 장터목 대피소 직원이 요구조자 1명에서 접근중인 상황./n- 장터목 대피소 직원, 요구조자 1명에게 도착하여 응급처치 한다는 연락받음./n- 요구조자 1명 거동 가능하여 중산리 방면으로 향하고 있다는 신고자 연락 접수 후 산악구조대 인원, 장비 이상업이 귀소함.",53.5,25.25,2.3,0,16.45,0
함양소방서,구조대,2018081911,일반조난,국·도·군립공원(능선),"- 산악구조 지령 접수 후 출동 중 산악구조대와 합류하여 등반 시작함./n- 현장 도착한 바 요구조자 외 일행 2명이 전날 장터목산장에서 숙박하고 금일 아침 천왕봉을 경유하여 연하천산장으로 향하던 중 1-35지점에서 마주오던 탐방객을 피하려다 바위틈에 다리가 끼면서 넘어져 다리가 골절되어 119에 구조요청을 한 상황임. /n- 요구조자 1명 다리골절 및 거동불가하여 응급처치 후 중앙119구조본부 헬기 요청함./n- 헬기 도착 후 요구조자 1명 헬기로 인계 후 인원, 장비 이상없이 귀소함.",53,25.75,2.05,0,18.2,0
함양소방서,구조대,2017090918,산악기타,기타 산(능선),"- 산악구조 출동 지령 접수함./n 요약: 산행중 일행이 일부 하산하였고, 일행 3명이 하산을 하지 않고 1시간이상 연락이 되지 않는 상황./n 위 장소로 도착하여 신고자와 접촉 후 산으로 이동함. 이동중 일행 3명을 발견하여 상태 확인한 바 특이사항 없음을 확인하고 일행과 함께 안전하게 하산함. /n",64,23.15,0.6,0,17.95,0
